trip_id,user_id,user_type,bike_id,bike_type,start_station_id,end_station_id,start_time,end_time,duration_minutes,distance_km,status
TR11294,USR1023,casual,BK287,classic,ST110,ST105,2024-07-31 18:09:00,2024-07-31 18:32:00,23.0,3.79,completed
TR11295,USR1059,casual,BK251,electric,ST111,ST100,2024-10-28 00:08:00,2024-10-28 00:39:00,31.0,2.14,completed
TR11296,USR1062,casual,BK292,electric,ST114,ST105,2024-04-10 13:31:00,2024-04-10 13:45:00,14.0,3.48,completed
TR11297,USR1075,casual,BK277,electric,ST106,ST109,2024-09-21 05:25:00,2024-09-21 06:09:00,44.0,2.72,completed
TR11298,USR1057,casual,BK209,electric,ST112,ST106,2024-10-15 00:30:00,2024-10-15 00:41:00,11.0,7.52,completed
TR11299,USR1066,member,BK242,classic,ST104,ST103,2024-01-26 23:32:00,2024-01-27 00:31:00,59.0,8.09,completed
TR11300,USR1008,casual,BK291,classic,ST114,ST112,2024-01-05 11:55:00,2024-01-05 12:03:00,8.0,2.1,completed
TR11301,USR1023,casual,BK257,electric,ST113,ST100,2024-10-26 22:35:00,2024-10-26 23:01:00,26.0,1.63,completed
TR11302,USR1081,casual,BK289,electric,ST105,ST113,2024-07-20 05:36:00,2024-07-20 06:30:00,54.0,2.46,completed
TR11303,USR1056,casual,BK208,classic,ST106,ST108,2024-12-06 19:43:00,2024-12-06 20:09:00,26.0,2.14,completed
TR11304,USR1096,casual,BK263,classic,ST103,ST101,2024-10-18 15:30:00,2024-10-18 16:09:00,39.0,9.4,completed
TR11305,USR1095,member,BK284,classic,ST103,ST102,2024-11-26 18:42:00,2024-11-26 19:01:00,19.0,1.94,completed
TR11306,USR1097,member,BK278,electric,ST102,ST110,2024-09-10 15:58:00,2024-09-10 16:23:00,25.0,3.87,completed
TR11307,USR1072,casual,BK283,electric,ST105,ST109,2024-10-04 14:29:00,2024-10-04 15:25:00,56.0,8.78,completed
TR11308,USR1050,casual,BK295,classic,ST104,ST107,2024-06-12 06:52:00,2024-06-12 07:51:00,59.0,2.19,completed
TR11309,USR1057,member,BK212,classic,ST111,ST102,2024-01-24 21:01:00,2024-01-24 21:33:00,32.0,4.41,completed
TR11310,USR1023,member,BK244,electric,ST113,ST107,2024-10-01 06:50:00,2024-10-01 07:13:00,23.0,5.1,completed
TR11311,USR1028,casual,BK267,electric,ST112,ST112,2024-07-22 14:59:00,2024-07-22 15:45:00,46.0,3.83,completed
TR11312,USR1024,casual,BK266,classic,ST101,ST108,2024-03-12 14:27:00,2024-03-12 14:41:00,14.0,2.3,completed
TR11313,USR1071,casual,BK226,classic,ST101,ST105,2024-01-21 09:41:00,2024-01-21 10:11:00,30.0,7.82,completed
TR11314,USR1002,casual,BK267,classic,ST104,ST102,2024-08-20 16:47:00,2024-08-20 17:30:00,43.0,5.19,completed
TR11315,USR1082,member,BK246,electric,ST106,ST109,2024-08-10 05:57:00,2024-08-10 06:51:00,54.0,1.74,completed
TR11316,USR1082,member,BK204,classic,ST114,ST106,2024-05-12 00:48:00,2024-05-12 01:33:00,45.0,7.84,completed
TR11317,USR1087,member,BK222,electric,ST112,ST107,2024-05-14 21:07:00,2024-05-14 21:50:00,43.0,8.69,completed
TR11318,USR1026,casual,BK268,classic,ST100,ST103,2024-02-27 08:40:00,2024-02-27 09:20:00,40.0,1.1,completed
TR11319,USR1012,casual,BK289,electric,ST111,ST107,2024-05-30 01:50:00,2024-05-30 02:09:00,19.0,8.73,completed
TR11320,USR1045,member,BK217,classic,ST100,ST112,2024-01-12 04:25:00,2024-01-12 04:33:00,8.0,7.88,completed
TR11321,USR1058,casual,BK227,electric,ST108,ST102,2024-02-29 00:41:00,2024-02-29 00:54:00,13.0,7.26,completed
TR11322,USR1014,member,BK223,electric,ST106,ST103,2024-03-22 14:37:00,2024-03-22 15:06:00,29.0,5.79,completed
TR11323,USR1093,casual,BK238,classic,ST114,ST109,2024-09-19 20:42:00,2024-09-19 21:23:00,41.0,2.52,completed
TR11324,USR1000,casual,BK249,electric,ST105,ST110,2024-07-04 05:55:00,2024-07-04 06:28:00,33.0,3.89,completed
TR11325,USR1035,member,BK289,electric,ST104,ST112,2024-10-01 04:13:00,2024-10-01 04:34:00,21.0,8.07,completed
TR11326,USR1000,member,BK269,classic,ST105,ST107,2024-10-13 04:26:00,2024-10-13 04:36:00,10.0,7.7,completed
TR11327,USR1090,member,BK277,electric,ST114,ST109,2024-07-10 03:16:00,2024-07-10 04:07:00,51.0,3.89,completed
TR11328,USR1097,member,BK270,electric,ST109,ST101,2024-05-25 14:59:00,2024-05-25 15:35:00,36.0,6.94,completed
TR11329,USR1000,casual,BK232,electric,ST108,ST109,2024-07-15 04:36:00,2024-07-15 04:53:00,17.0,1.94,completed
TR11330,USR1040,member,BK256,classic,ST107,ST100,2024-03-08 12:43:00,2024-03-08 13:20:00,37.0,9.54,completed
TR11331,USR1068,member,BK205,classic,ST100,ST108,2024-06-18 15:28:00,2024-06-18 15:44:00,16.0,6.78,completed
TR11332,USR1002,casual,BK218,electric,ST110,ST112,2024-04-24 02:49:00,2024-04-24 03:35:00,46.0,9.7,completed
TR11333,USR1059,member,BK235,classic,ST100,ST100,2024-11-11 14:32:00,2024-11-11 14:53:00,21.0,1.37,completed
TR11334,USR1002,casual,BK256,electric,ST103,ST100,2024-04-03 01:55:00,2024-04-03 02:49:00,54.0,1.28,completed
TR11335,USR1014,casual,BK279,classic,ST106,ST103,2024-07-23 19:57:00,2024-07-23 20:43:00,46.0,1.6,completed
TR11336,USR1079,member,BK297,classic,ST107,ST107,2024-09-30 12:12:00,2024-09-30 13:10:00,58.0,8.81,completed
TR11337,USR1088,member,BK260,classic,ST113,ST102,2024-03-12 23:07:00,2024-03-12 23:28:00,21.0,2.74,completed
TR11338,USR1090,member,BK245,classic,ST108,ST110,2024-09-17 07:37:00,2024-09-17 08:12:00,35.0,9.48,completed
TR11339,USR1084,member,BK279,classic,ST103,ST110,2024-06-29 00:52:00,2024-06-29 01:42:00,50.0,2.76,completed
TR11340,USR1083,member,BK253,electric,ST106,ST114,2024-05-21 23:26:00,2024-05-21 23:41:00,15.0,4.82,completed
TR11341,USR1098,casual,BK221,classic,ST110,ST102,2024-02-03 15:38:00,2024-02-03 16:12:00,34.0,6.01,completed
TR11342,USR1034,member,BK279,electric,ST104,ST109,2024-01-22 21:33:00,2024-01-22 22:26:00,53.0,1.68,completed
TR11343,USR1044,member,BK221,classic,ST109,ST114,2024-08-18 12:02:00,2024-08-18 12:23:00,21.0,7.34,completed
TR11344,USR1099,casual,BK236,electric,ST100,ST107,2024-11-27 16:32:00,2024-11-27 17:20:00,48.0,4.36,completed
TR11345,USR1076,casual,BK260,electric,ST110,ST101,2024-09-05 20:12:00,2024-09-05 20:25:00,13.0,5.67,completed
TR11346,USR1041,casual,BK256,classic,ST106,ST107,2024-09-07 08:39:00,2024-09-07 09:26:00,47.0,5.75,completed
TR11347,USR1018,casual,BK208,classic,ST112,ST105,2024-08-13 09:55:00,2024-08-13 10:12:00,17.0,2.57,completed
TR11348,USR1001,member,BK274,classic,ST100,ST113,2024-04-27 22:09:00,2024-04-27 22:36:00,27.0,9.78,completed
TR11349,USR1030,casual,BK247,electric,ST113,ST114,2024-01-13 09:04:00,2024-01-13 09:15:00,11.0,6.04,completed
TR11350,USR1079,casual,BK280,classic,ST109,ST105,2024-04-19 11:00:00,2024-04-19 11:47:00,47.0,7.21,completed
TR11351,USR1080,casual,BK211,classic,ST105,ST105,2024-01-01 14:00:00,2024-01-01 14:54:00,54.0,5.54,completed
TR11352,USR1002,member,BK287,classic,ST108,ST100,2024-02-21 21:23:00,2024-02-21 22:03:00,40.0,1.81,completed
TR11353,USR1044,member,BK200,classic,ST102,ST104,2024-07-05 06:27:00,2024-07-05 07:26:00,59.0,7.19,completed
TR11354,USR1066,casual,BK243,electric,ST109,ST107,2024-07-07 13:30:00,2024-07-07 14:26:00,56.0,4.99,completed
TR11355,USR1052,member,BK250,classic,ST103,ST114,2024-03-22 19:47:00,2024-03-22 20:19:00,32.0,1.91,completed
TR11356,USR1046,member,BK255,classic,ST101,ST100,2024-07-02 10:10:00,2024-07-02 10:24:00,14.0,5.14,completed
TR11357,USR1058,member,BK200,classic,ST102,ST104,2024-09-19 00:52:00,2024-09-19 01:27:00,35.0,8.75,completed
TR11358,USR1099,casual,BK292,electric,ST109,ST103,2024-08-04 14:16:00,2024-08-04 14:53:00,37.0,5.06,completed
TR11359,USR1032,member,BK247,classic,ST106,ST104,2024-07-28 01:21:00,2024-07-28 01:52:00,31.0,7.85,completed
TR11360,USR1042,casual,BK284,electric,ST108,ST109,2024-07-31 02:28:00,2024-07-31 03:09:00,41.0,3.41,completed
TR11361,USR1028,casual,BK259,classic,ST100,ST103,2024-01-04 06:15:00,2024-01-04 06:30:00,15.0,3.03,completed
TR11362,USR1048,member,BK277,classic,ST108,ST110,2024-02-17 17:54:00,2024-02-17 18:44:00,50.0,4.31,completed
TR11363,USR1076,member,BK211,classic,ST102,ST105,2024-04-03 23:11:00,2024-04-03 23:48:00,37.0,7.28,completed
TR11364,USR1068,member,BK230,electric,ST114,ST108,2024-04-09 07:28:00,2024-04-09 08:01:00,33.0,6.24,completed
TR11365,USR1051,member,BK287,electric,ST108,ST114,2024-11-03 19:12:00,2024-11-03 19:29:00,17.0,1.07,completed
TR11366,USR1051,member,BK248,electric,ST102,ST106,2024-01-03 14:50:00,2024-01-03 15:44:00,54.0,7.45,completed
TR11367,USR1097,casual,BK268,electric,ST102,ST112,2024-12-02 23:40:00,2024-12-03 00:17:00,37.0,8.27,completed
TR11368,USR1060,casual,BK229,electric,ST101,ST107,2024-11-03 03:03:00,2024-11-03 03:29:00,26.0,6.43,completed
TR11369,USR1091,casual,BK271,classic,ST103,ST103,2024-08-26 06:56:00,2024-08-26 07:05:00,9.0,8.5,completed
TR11370,USR1037,member,BK225,classic,ST103,ST106,2024-09-22 04:16:00,2024-09-22 04:25:00,9.0,3.94,completed
TR11371,USR1071,member,BK215,classic,ST112,ST106,2024-08-16 09:04:00,2024-08-16 09:41:00,37.0,9.65,completed
TR11372,USR1081,member,BK230,electric,ST109,ST111,2024-11-26 19:37:00,2024-11-26 20:04:00,27.0,7.74,completed
TR11373,USR1089,casual,BK250,electric,ST107,ST101,2024-12-09 08:08:00,2024-12-09 08:15:00,7.0,4.19,completed
TR11374,USR1096,member,BK223,classic,ST112,ST101,2024-02-10 02:10:00,2024-02-10 02:48:00,38.0,3.34,completed
TR11375,USR1018,casual,BK246,electric,ST110,ST100,2024-06-10 03:42:00,2024-06-10 04:07:00,25.0,8.56,completed
TR11376,USR1083,member,BK241,classic,ST108,ST108,2024-01-26 15:48:00,2024-01-26 16:31:00,43.0,2.73,completed
TR11377,USR1019,member,BK292,electric,ST100,ST111,2024-06-26 05:53:00,2024-06-26 06:16:00,23.0,3.15,completed
TR11378,USR1083,casual,BK286,classic,ST101,ST109,2024-05-11 08:03:00,2024-05-11 08:37:00,34.0,5.51,completed
TR11379,USR1094,casual,BK296,classic,ST112,ST103,2024-02-02 21:27:00,2024-02-02 21:48:00,21.0,5.76,completed
TR11380,USR1087,member,BK298,classic,ST106,ST100,2024-06-18 22:17:00,2024-06-18 22:53:00,36.0,3.63,completed
TR11381,USR1010,member,BK271,electric,ST108,ST105,2024-01-29 17:00:00,2024-01-29 17:16:00,16.0,7.6,completed
TR11382,USR1083,member,BK213,classic,ST109,ST113,2024-07-14 21:21:00,2024-07-14 21:44:00,23.0,3.01,completed
TR11383,USR1079,casual,BK251,classic,ST102,ST104,2024-05-02 04:43:00,2024-05-02 05:30:00,47.0,7.48,completed
TR11384,USR1026,casual,BK243,classic,ST112,ST107,2024-09-22 23:04:00,2024-09-22 23:17:00,13.0,3.0,completed
TR11385,USR1000,member,BK205,classic,ST106,ST104,2024-05-03 11:08:00,2024-05-03 11:45:00,37.0,7.52,completed
TR11386,USR1081,casual,BK282,electric,ST112,ST107,2024-11-20 02:25:00,2024-11-20 03:18:00,53.0,1.11,completed
TR11387,USR1054,member,BK282,electric,ST101,ST104,2024-11-19 13:44:00,2024-11-19 13:53:00,9.0,3.81,completed
TR11388,USR1056,casual,BK215,classic,ST114,ST105,2024-02-08 19:58:00,2024-02-08 20:20:00,22.0,8.25,completed
TR11389,USR1052,casual,BK288,electric,ST105,ST105,2024-10-08 11:25:00,2024-10-08 12:12:00,47.0,3.21,completed
TR11390,USR1015,member,BK216,classic,ST110,ST108,2024-05-09 23:47:00,2024-05-10 00:20:00,33.0,2.71,completed
TR11391,USR1040,casual,BK298,classic,ST108,ST105,2024-07-19 08:36:00,2024-07-19 08:52:00,16.0,6.86,completed
TR11392,USR1081,member,BK228,classic,ST110,ST103,2024-04-26 06:03:00,2024-04-26 06:16:00,13.0,1.37,completed
TR11393,USR1045,casual,BK268,electric,ST102,ST106,2024-10-19 07:19:00,2024-10-19 07:57:00,38.0,9.3,completed
TR11394,USR1060,casual,BK226,electric,ST109,ST108,2024-04-16 11:29:00,2024-04-16 12:18:00,49.0,9.77,completed
TR11395,USR1060,member,BK280,classic,ST105,ST103,2024-07-16 09:37:00,2024-07-16 10:36:00,59.0,5.35,completed
TR11396,USR1095,member,BK249,classic,ST110,ST105,2024-02-16 21:07:00,2024-02-16 21:13:00,6.0,6.12,completed
TR11397,USR1080,member,BK203,classic,ST112,ST114,2024-02-28 01:11:00,2024-02-28 01:16:00,5.0,5.29,completed
TR11398,USR1086,member,BK268,classic,ST100,ST113,2024-07-16 14:18:00,2024-07-16 14:29:00,11.0,4.22,completed
TR11399,USR1079,casual,BK265,electric,ST104,ST114,2024-09-04 12:40:00,2024-09-04 13:03:00,23.0,7.88,completed
TR11400,USR1046,member,BK271,classic,ST101,ST107,2024-05-30 05:51:00,2024-05-30 06:40:00,49.0,5.61,completed
TR11401,USR1096,casual,BK204,classic,ST100,ST106,2024-07-14 22:01:00,2024-07-14 22:36:00,35.0,9.37,completed
TR11402,USR1099,casual,BK214,electric,ST102,ST112,2024-09-04 20:50:00,2024-09-04 21:01:00,11.0,5.49,completed
TR11403,USR1042,casual,BK259,electric,ST107,ST100,2024-07-24 09:21:00,2024-07-24 09:36:00,15.0,6.13,completed
TR11404,USR1018,casual,BK235,classic,ST114,ST100,2024-07-27 20:43:00,2024-07-27 21:18:00,35.0,7.1,completed
TR11405,USR1089,member,BK235,classic,ST103,ST112,2024-01-04 06:42:00,2024-01-04 07:31:00,49.0,9.97,completed
TR11406,USR1090,casual,BK213,electric,ST103,ST106,2024-06-21 10:12:00,2024-06-21 10:30:00,18.0,1.28,completed
TR11407,USR1003,member,BK282,classic,ST114,ST108,2024-11-06 12:30:00,2024-11-06 13:28:00,58.0,1.3,completed
TR11408,USR1059,member,BK253,electric,ST114,ST104,2024-06-06 15:41:00,2024-06-06 16:40:00,59.0,2.3,completed
TR11409,USR1065,casual,BK260,classic,ST102,ST101,2024-07-21 17:09:00,2024-07-21 17:39:00,30.0,4.67,completed
TR11410,USR1031,member,BK292,electric,ST107,ST105,2024-05-03 04:48:00,2024-05-03 05:32:00,44.0,1.87,completed
TR11411,USR1054,casual,BK259,electric,ST105,ST103,2024-02-05 23:06:00,2024-02-05 23:27:00,21.0,9.64,completed
TR11412,USR1001,member,BK294,electric,ST104,ST104,2024-04-01 19:52:00,2024-04-01 20:22:00,30.0,5.65,completed
TR11413,USR1071,member,BK223,electric,ST111,ST104,2024-05-26 18:26:00,2024-05-26 18:58:00,32.0,2.2,completed
TR11414,USR1031,member,BK240,electric,ST108,ST103,2024-08-01 11:42:00,2024-08-01 12:37:00,55.0,7.67,completed
TR11415,USR1064,member,BK275,classic,ST103,ST108,2024-03-24 14:25:00,2024-03-24 15:11:00,46.0,9.0,completed
TR11416,USR1041,casual,BK245,electric,ST108,ST112,2024-11-25 19:17:00,2024-11-25 19:54:00,37.0,6.42,completed
TR11417,USR1079,casual,BK247,electric,ST112,ST106,2024-03-21 14:09:00,2024-03-21 15:05:00,56.0,9.43,completed
TR11418,USR1016,member,BK231,electric,ST106,ST102,2024-12-06 14:52:00,2024-12-06 15:03:00,11.0,1.93,completed
TR11419,USR1061,member,BK228,electric,ST100,ST112,2024-03-26 13:02:00,2024-03-26 13:29:00,27.0,3.92,completed
TR11420,USR1073,casual,BK270,electric,ST102,ST112,2024-11-20 19:05:00,2024-11-20 19:44:00,39.0,5.66,completed
TR11421,USR1071,member,BK224,electric,ST111,ST114,2024-06-20 01:37:00,2024-06-20 01:47:00,10.0,9.5,completed
TR11422,USR1082,member,BK285,classic,ST112,ST104,2024-08-28 02:53:00,2024-08-28 03:20:00,27.0,6.23,completed
TR11423,USR1003,member,BK202,classic,ST103,ST108,2024-11-07 09:22:00,2024-11-07 09:59:00,37.0,1.01,completed
TR11424,USR1054,casual,BK286,electric,ST100,ST114,2024-09-13 01:09:00,2024-09-13 01:19:00,10.0,2.11,completed
TR11425,USR1076,casual,BK275,classic,ST104,ST114,2024-03-06 00:08:00,2024-03-06 00:54:00,46.0,7.48,completed
TR11426,USR1043,casual,BK298,electric,ST108,ST106,2024-08-16 02:37:00,2024-08-16 02:59:00,22.0,1.51,completed
TR11427,USR1096,casual,BK255,classic,ST104,ST110,2024-01-05 03:07:00,2024-01-05 03:29:00,22.0,3.28,completed
TR11428,USR1060,casual,BK262,electric,ST101,ST100,2024-11-16 22:56:00,2024-11-16 23:39:00,43.0,5.87,completed
TR11429,USR1053,casual,BK298,electric,ST111,ST102,2024-06-19 08:38:00,2024-06-19 09:24:00,46.0,2.66,completed
TR11430,USR1024,member,BK231,electric,ST101,ST114,2024-10-02 18:19:00,2024-10-02 18:27:00,8.0,2.86,completed
TR11431,USR1062,casual,BK200,classic,ST104,ST105,2024-10-12 06:29:00,2024-10-12 07:26:00,57.0,7.23,completed
TR11432,USR1061,casual,BK212,classic,ST110,ST101,2024-02-07 23:12:00,2024-02-07 23:30:00,18.0,7.12,completed
TR11433,USR1053,member,BK217,classic,ST112,ST103,2024-05-28 09:48:00,2024-05-28 10:43:00,55.0,2.07,completed
TR11434,USR1006,casual,BK259,electric,ST102,ST110,2024-01-22 12:57:00,2024-01-22 13:42:00,45.0,2.22,completed
TR11435,USR1054,casual,BK294,electric,ST109,ST112,2024-07-23 23:05:00,2024-07-23 23:57:00,52.0,6.17,completed
TR11436,USR1091,member,BK273,electric,ST101,ST103,2024-06-07 08:24:00,2024-06-07 08:34:00,10.0,4.22,completed
TR11437,USR1007,member,BK206,classic,ST107,ST102,2024-03-26 10:14:00,2024-03-26 11:08:00,54.0,6.5,completed
TR11438,USR1092,member,BK251,electric,ST103,ST108,2024-05-25 17:50:00,2024-05-25 18:40:00,50.0,1.4,completed
TR11439,USR1010,member,BK216,electric,ST111,ST102,2024-10-03 00:37:00,2024-10-03 01:07:00,30.0,1.94,completed
TR11440,USR1015,casual,BK217,classic,ST104,ST113,2024-02-17 23:49:00,2024-02-18 00:28:00,39.0,2.35,completed
TR11441,USR1034,member,BK244,electric,ST102,ST111,2024-03-30 14:00:00,2024-03-30 14:31:00,31.0,9.07,completed
TR11442,USR1075,casual,BK220,electric,ST102,ST109,2024-02-11 20:21:00,2024-02-11 20:34:00,13.0,3.92,completed
TR11443,USR1086,casual,BK243,classic,ST102,ST112,2024-07-30 10:26:00,2024-07-30 11:25:00,59.0,2.17,completed
TR11444,USR1086,member,BK246,electric,ST110,ST107,2024-05-23 05:12:00,2024-05-23 06:11:00,59.0,4.72,completed
TR11445,USR1000,casual,BK200,classic,ST108,ST112,2024-02-24 04:18:00,2024-02-24 04:37:00,19.0,5.02,completed
TR11446,USR1092,member,BK296,classic,ST111,ST114,2024-05-21 02:20:00,2024-05-21 03:07:00,47.0,2.61,completed
TR11447,USR1080,member,BK266,classic,ST101,ST110,2024-09-15 17:58:00,2024-09-15 18:53:00,55.0,6.66,completed
TR11448,USR1083,member,BK299,classic,ST106,ST112,2024-07-26 09:43:00,2024-07-26 10:20:00,37.0,9.8,completed
TR11449,USR1054,casual,BK276,classic,ST112,ST105,2024-06-20 07:01:00,2024-06-20 07:38:00,37.0,9.0,completed
TR11450,USR1009,member,BK240,classic,ST100,ST100,2024-11-14 01:27:00,2024-11-14 01:54:00,27.0,9.14,completed
TR11451,USR1043,member,BK273,classic,ST102,ST112,2024-07-17 03:56:00,2024-07-17 04:30:00,34.0,4.11,completed
TR11452,USR1025,casual,BK237,classic,ST105,ST114,2024-02-04 14:10:00,2024-02-04 14:21:00,11.0,9.22,completed
TR11453,USR1070,member,BK242,electric,ST113,ST106,2024-05-19 10:38:00,2024-05-19 11:10:00,32.0,6.28,completed
TR11454,USR1038,member,BK292,electric,ST104,ST106,2024-02-13 17:59:00,2024-02-13 18:55:00,56.0,3.47,completed
TR11455,USR1025,casual,BK225,classic,ST110,ST113,2024-09-10 14:53:00,2024-09-10 15:26:00,33.0,6.73,completed
TR11456,USR1042,casual,BK248,classic,ST108,ST104,2024-02-19 12:45:00,2024-02-19 12:52:00,7.0,1.17,completed
TR11457,USR1053,casual,BK268,classic,ST102,ST110,2024-02-11 15:40:00,2024-02-11 15:59:00,19.0,5.02,completed
TR11458,USR1063,member,BK212,classic,ST112,ST102,2024-04-19 21:19:00,2024-04-19 21:43:00,24.0,3.68,completed
TR11459,USR1094,casual,BK229,electric,ST104,ST111,2024-10-12 08:07:00,2024-10-12 08:40:00,33.0,6.48,completed
TR11460,USR1065,member,BK202,electric,ST102,ST103,2024-05-02 01:53:00,2024-05-02 02:38:00,45.0,3.63,completed
TR11461,USR1024,member,BK281,electric,ST110,ST112,2024-11-13 12:01:00,2024-11-13 12:25:00,24.0,9.92,completed
TR11462,USR1055,member,BK247,electric,ST112,ST101,2024-03-12 02:31:00,2024-03-12 02:58:00,27.0,7.24,completed
TR11463,USR1077,member,BK212,electric,ST102,ST111,2024-04-24 10:02:00,2024-04-24 10:08:00,6.0,7.09,completed
TR11464,USR1065,member,BK230,electric,ST109,ST111,2024-03-11 00:54:00,2024-03-11 01:06:00,12.0,9.05,completed
TR11465,USR1002,member,BK219,electric,ST112,ST108,2024-07-17 04:25:00,2024-07-17 04:52:00,27.0,3.07,completed
TR11466,USR1083,casual,BK271,classic,ST105,ST110,2024-08-15 11:57:00,2024-08-15 12:35:00,38.0,4.18,completed
TR11467,USR1092,casual,BK262,classic,ST113,ST102,2024-04-08 07:14:00,2024-04-08 08:00:00,46.0,3.44,completed
TR11468,USR1009,casual,BK211,classic,ST100,ST100,2024-01-21 12:30:00,2024-01-21 13:12:00,42.0,3.41,completed
TR11469,USR1014,casual,BK232,electric,ST104,ST114,2024-09-09 12:33:00,2024-09-09 13:03:00,30.0,3.44,completed
TR11470,USR1075,casual,BK282,classic,ST108,ST114,2024-05-31 22:56:00,2024-05-31 23:08:00,12.0,7.24,completed
TR11471,USR1000,casual,BK269,electric,ST103,ST104,2024-10-31 05:32:00,2024-10-31 06:04:00,32.0,5.33,completed
TR11472,USR1022,member,BK251,electric,ST113,ST114,2024-07-30 12:43:00,2024-07-30 13:26:00,43.0,2.53,completed
TR11473,USR1065,casual,BK206,classic,ST100,ST103,2024-08-17 16:04:00,2024-08-17 16:49:00,45.0,6.14,completed
TR11474,USR1033,casual,BK225,electric,ST112,ST114,2024-05-06 02:41:00,2024-05-06 02:56:00,15.0,8.5,completed
TR11475,USR1078,member,BK214,electric,ST112,ST108,2024-08-29 17:57:00,2024-08-29 18:35:00,38.0,3.82,completed
TR11476,USR1035,casual,BK279,electric,ST102,ST100,2024-10-02 20:43:00,2024-10-02 20:56:00,13.0,4.74,completed
TR11477,USR1079,member,BK221,classic,ST103,ST113,2024-04-14 18:13:00,2024-04-14 18:27:00,14.0,6.05,completed
TR11478,USR1087,casual,BK202,electric,ST109,ST112,2024-09-27 12:09:00,2024-09-27 12:24:00,15.0,7.73,completed
TR11479,USR1051,casual,BK289,electric,ST111,ST113,2024-06-24 14:22:00,2024-06-24 14:27:00,5.0,4.48,completed
TR11480,USR1027,casual,BK209,classic,ST108,ST109,2024-06-01 16:42:00,2024-06-01 16:50:00,8.0,2.78,completed
TR11481,USR1049,member,BK215,electric,ST110,ST109,2024-08-01 22:17:00,2024-08-01 23:14:00,57.0,6.97,completed
TR11482,USR1018,member,BK238,classic,ST111,ST102,2024-04-12 14:13:00,2024-04-12 14:21:00,8.0,2.55,completed
TR11483,USR1017,casual,BK284,classic,ST106,ST108,2024-05-25 08:24:00,2024-05-25 09:16:00,52.0,1.26,completed
TR11484,USR1029,casual,BK289,classic,ST112,ST103,2024-01-16 14:22:00,2024-01-16 14:58:00,36.0,3.1,completed
TR11485,USR1001,member,BK204,electric,ST104,ST103,2024-06-02 20:56:00,2024-06-02 21:12:00,16.0,7.13,completed
TR11486,USR1008,casual,BK221,classic,ST109,ST109,2024-06-25 10:44:00,2024-06-25 10:52:00,8.0,4.74,completed
TR11487,USR1009,member,BK261,classic,ST104,ST109,2024-07-16 09:00:00,2024-07-16 09:55:00,55.0,2.03,completed
TR11488,USR1088,casual,BK250,electric,ST112,ST103,2024-02-08 07:22:00,2024-02-08 08:13:00,51.0,1.93,completed
TR11489,USR1050,member,BK298,electric,ST101,ST103,2024-03-23 03:59:00,2024-03-23 04:35:00,36.0,2.14,completed
TR11490,USR1058,casual,BK218,electric,ST108,ST114,2024-04-24 17:49:00,2024-04-24 18:09:00,20.0,7.5,completed
TR11491,USR1053,casual,BK294,classic,ST113,ST102,2024-09-28 18:22:00,2024-09-28 18:56:00,34.0,9.88,completed
TR11492,USR1027,member,BK225,electric,ST102,ST106,2024-09-12 03:44:00,2024-09-12 03:52:00,8.0,6.93,completed
TR11493,USR1000,member,BK296,classic,ST110,ST104,2024-06-24 14:16:00,2024-06-24 14:26:00,10.0,1.51,completed
TR11494,USR1063,casual,BK282,classic,ST104,ST109,2024-02-02 11:26:00,2024-02-02 12:25:00,59.0,3.6,completed
TR11495,USR1016,casual,BK260,electric,ST111,ST109,2024-10-19 13:20:00,2024-10-19 13:31:00,11.0,1.18,completed
TR11496,USR1049,casual,BK281,electric,ST109,ST100,2024-06-01 18:13:00,2024-06-01 18:34:00,21.0,4.16,completed
TR11497,USR1076,casual,BK231,electric,ST110,ST105,2024-05-12 18:15:00,2024-05-12 18:43:00,28.0,1.03,completed
TR11498,USR1036,casual,BK273,classic,ST109,ST113,2024-11-30 01:36:00,2024-11-30 01:58:00,22.0,4.92,completed
TR11499,USR1033,casual,BK209,electric,ST103,ST106,2024-07-13 11:44:00,2024-07-13 12:13:00,29.0,7.85,completed
